Date_Time,S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance
2020-12-22 15:59:29,116.1,0.0,0.0,9.9,9.0,0.0,0.0,8.1,0.9000000000000004,0.0,0.0,0.0,40.5,0.3999999999999999,13.207142857142857,937.5066326530612
2020-12-22 15:59:30,117.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,45.0,0.0,13.5,957.5357142857142
2020-12-22 15:59:31,115.2,0.0,0.0,9.0,9.0,0.0,0.0,9.9,0.9,0.0,0.9,0.9,45.9,1.0,13.764285714285714,932.4801020408163
2020-12-22 15:59:32,113.4,0.0,0.0,9.0,9.0,0.0,0.0,10.8,1.8,0.0,1.8,1.8,46.8,2.0,14.028571428571428,907.4244897959184
2020-12-22 15:59:33,111.6,0.0,0.0,9.0,9.0,0.0,0.0,11.7,2.7,0.0,2.7,2.7,47.7,3.0,14.292857142857143,882.3688775510204
2020-12-22 15:59:34,109.8,0.0,0.0,9.0,9.0,0.0,0.0,12.6,3.6,0.0,3.6,3.6,48.6,4.0,14.557142857142857,857.3132653061225
2020-12-22 15:59:35,108.0,0.0,0.0,9.0,9.0,0.0,0.0,13.5,4.5,0.0,4.5,4.5,49.5,5.0,14.821428571428571,832.2576530612246
2020-12-22 15:59:36,106.2,0.0,0.0,9.0,9.0,0.0,0.0,14.4,5.4,0.0,5.4,5.4,50.4,6.0,15.085714285714285,807.2020408163266
2020-12-22 15:59:37,104.4,0.0,0.0,9.0,9.0,0.0,0.0,15.3,6.3,0.0,6.3,6.3,51.3,7.0,15.35,782.1464285714286
2020-12-22 15:59:38,102.6,0.0,0.0,9.0,9.0,0.0,0.0,16.2,7.2,0.0,7.2,7.2,52.2,8.0,15.614285714285714,757.0908163265307
2020-12-22 15:59:39,100.8,0.0,0.0,9.0,9.0,0.0,0.0,17.1,8.1,0.0,8.1,8.1,53.1,9.0,15.878571428571428,732.0352040816327
2020-12-22 15:59:40,99.0,0.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,54.0,10.0,16.142857142857142,706.9795918367348
2020-12-22 15:59:41,102.3,0.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,48.6,11.1,16.07142857142857,745.291836734694
2020-12-22 15:59:42,105.6,0.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,43.2,12.2,16.0,783.6040816326531
2020-12-22 15:59:43,108.9,0.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,37.8,13.3,15.928571428571429,821.9163265306123
2020-12-22 15:59:44,112.2,0.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,32.4,14.4,15.857142857142858,860.2285714285715
2020-12-22 15:59:45,115.5,0.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,27.0,15.5,15.785714285714285,898.5408163265306
2020-12-22 15:59:46,118.8,0.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,21.599999999999994,16.6,15.714285714285714,936.8530612244898
2020-12-22 15:59:47,122.1,0.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,16.199999999999996,17.700000000000003,15.642857142857142,975.165306122449
2020-12-22 15:59:48,125.4,0.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,10.799999999999997,18.8,15.571428571428571,1013.4775510204081
2020-12-22 15:59:49,128.7,0.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,5.399999999999999,19.9,15.5,1051.7897959183674
2020-12-22 15:59:50,132.0,0.0,0.0,9.0,9.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,0.0,21.0,15.428571428571429,1090.1020408163265
2020-12-22 15:59:51,129.9,0.0,0.0,10.8,13.5,0.0,0.0,18.0,9.0,0.0,9.0,8.1,0.0,20.4,15.621428571428572,1070.0862244897958
2020-12-22 15:59:52,127.8,0.0,0.0,12.6,18.0,0.0,0.0,18.0,9.0,0.0,9.0,7.2,0.0,19.8,15.814285714285715,1050.0704081632653
2020-12-22 15:59:53,125.7,0.0,0.0,14.4,22.5,0.0,0.0,18.0,9.0,0.0,9.0,6.3,0.0,19.2,16.007142857142856,1030.0545918367347
2020-12-22 15:59:54,123.6,0.0,0.0,16.2,27.0,0.0,0.0,18.0,9.0,0.0,9.0,5.4,0.0,18.6,16.2,1010.038775510204
2020-12-22 15:59:55,121.5,0.0,0.0,18.0,31.5,0.0,0.0,18.0,9.0,0.0,9.0,4.5,0.0,18.0,16.392857142857142,990.0229591836734
2020-12-22 15:59:56,119.4,0.0,0.0,19.8,36.0,0.0,0.0,18.0,9.0,0.0,9.0,3.5999999999999996,0.0,17.4,16.585714285714285,970.0071428571428
2020-12-22 15:59:57,117.3,0.0,0.0,21.6,40.5,0.0,0.0,18.0,9.0,0.0,9.0,2.7,0.0,16.8,16.77857142857143,949.9913265306121
2020-12-22 15:59:58,115.2,0.0,0.0,23.4,45.0,0.0,0.0,18.0,9.0,0.0,9.0,1.7999999999999998,0.0,16.2,16.97142857142857,929.9755102040815
2020-12-22 15:59:59,113.1,0.0,0.0,25.2,49.5,0.0,0.0,18.0,9.0,0.0,9.0,0.9000000000000004,0.0,15.600000000000001,17.164285714285715,909.9596938775509
2020-12-22 16:00:00,111.0,0.0,0.0,27.0,54.0,0.0,0.0,18.0,9.0,0.0,9.0,0.0,0.0,15.0,17.357142857142858,889.9438775510203
2020-12-22 16:00:01,111.0,0.0,0.9,26.1,54.9,0.4,0.0,17.1,8.1,0.0,9.0,0.0,0.0,14.4,17.27857142857143,894.5882653061223
2020-12-22 16:00:02,111.0,0.0,1.8,25.2,55.8,0.8,0.0,16.2,7.2,0.0,9.0,0.0,0.0,13.8,17.2,899.2326530612244
2020-12-22 16:00:03,111.0,0.0,2.7,24.3,56.7,1.2000000000000002,0.0,15.3,6.3,0.0,9.0,0.0,0.0,13.2,17.121428571428574,903.8770408163264
2020-12-22 16:00:04,111.0,0.0,3.6,23.4,57.6,1.6,0.0,14.4,5.4,0.0,9.0,0.0,0.0,12.6,17.042857142857144,908.5214285714284
2020-12-22 16:00:05,111.0,0.0,4.5,22.5,58.5,2.0,0.0,13.5,4.5,0.0,9.0,0.0,0.0,12.0,16.964285714285715,913.1658163265304
2020-12-22 16:00:06,111.0,0.0,5.4,21.6,59.4,2.4000000000000004,0.0,12.6,3.5999999999999996,0.0,9.0,0.0,0.0,11.4,16.885714285714286,917.8102040816325
2020-12-22 16:00:07,111.0,0.0,6.3,20.7,60.3,2.8000000000000003,0.0,11.7,2.7,0.0,9.0,0.0,0.0,10.8,16.807142857142857,922.4545918367345
2020-12-22 16:00:08,111.0,0.0,7.2,19.8,61.2,3.2,0.0,10.8,1.7999999999999998,0.0,9.0,0.0,0.0,10.2,16.72857142857143,927.0989795918365
2020-12-22 16:00:09,111.0,0.0,8.1,18.9,62.1,3.6,0.0,9.9,0.9000000000000004,0.0,9.0,0.0,0.0,9.600000000000001,16.650000000000002,931.7433673469386
2020-12-22 16:00:10,111.0,0.0,9.0,18.0,63.0,4.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,16.571428571428573,936.3877551020406
2020-12-22 16:00:11,112.2,0.0,9.0,17.1,58.5,3.6,0.0,9.0,0.0,0.0,9.0,0.0,0.0,8.5,16.20714285714286,938.8413265306122
2020-12-22 16:00:12,113.4,0.0,9.0,16.2,54.0,3.2,0.0,9.0,0.0,0.0,9.0,0.0,0.0,8.0,15.842857142857143,941.2948979591836
2020-12-22 16:00:13,114.6,0.0,9.0,15.3,49.5,2.8,0.0,9.0,0.0,0.0,9.0,0.0,0.0,7.5,15.47857142857143,943.748469387755
2020-12-22 16:00:14,115.8,0.0,9.0,14.4,45.0,2.4,0.0,9.0,0.0,0.0,9.0,0.0,0.0,7.0,15.114285714285716,946.2020408163265
2020-12-22 16:00:15,117.0,0.0,9.0,13.5,40.5,2.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,6.5,14.75,948.6556122448981
2020-12-22 16:00:16,118.2,0.0,9.0,12.6,36.0,1.5999999999999996,0.0,9.0,0.0,0.0,9.0,0.0,0.0,6.0,14.385714285714286,951.1091836734695
2020-12-22 16:00:17,119.4,0.0,9.0,11.7,31.5,1.1999999999999997,0.0,9.0,0.0,0.0,9.0,0.0,0.0,5.5,14.021428571428572,953.5627551020409
2020-12-22 16:00:18,120.6,0.0,9.0,10.8,27.0,0.7999999999999998,0.0,9.0,0.0,0.0,9.0,0.0,0.0,5.0,13.657142857142858,956.0163265306124
2020-12-22 16:00:19,121.8,0.0,9.0,9.9,22.5,0.3999999999999999,0.0,9.0,0.0,0.0,9.0,0.0,0.0,4.5,13.292857142857143,958.469897959184
2020-12-22 16:00:20,123.0,0.0,9.0,9.0,18.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,4.0,12.928571428571429,960.9234693877554
2020-12-22 16:00:21,121.8,0.0,9.0,9.9,18.0,0.0,0.0,9.0,0.9,0.9,8.1,0.0,0.9,3.6,13.007142857142858,941.5515306122452
2020-12-22 16:00:22,120.6,0.0,9.0,10.8,18.0,0.0,0.0,9.0,1.8,1.8,7.2,0.0,1.8,3.2,13.085714285714285,922.179591836735
2020-12-22 16:00:23,119.4,0.0,9.0,11.7,18.0,0.0,0.0,9.0,2.7,2.7,6.3,0.0,2.7,2.8,13.164285714285715,902.8076530612249
2020-12-22 16:00:24,118.2,0.0,9.0,12.6,18.0,0.0,0.0,9.0,3.6,3.6,5.4,0.0,3.6,2.4,13.242857142857142,883.4357142857147
2020-12-22 16:00:25,117.0,0.0,9.0,13.5,18.0,0.0,0.0,9.0,4.5,4.5,4.5,0.0,4.5,2.0,13.321428571428571,864.0637755102044
2020-12-22 16:00:26,115.8,0.0,9.0,14.4,18.0,0.0,0.0,9.0,5.4,5.4,3.5999999999999996,0.0,5.4,1.5999999999999996,13.4,844.6918367346942
2020-12-22 16:00:27,114.6,0.0,9.0,15.3,18.0,0.0,0.0,9.0,6.3,6.3,2.7,0.0,6.3,1.1999999999999997,13.478571428571428,825.319897959184
2020-12-22 16:00:28,113.4,0.0,9.0,16.2,18.0,0.0,0.0,9.0,7.2,7.2,1.7999999999999998,0.0,7.2,0.7999999999999998,13.557142857142857,805.9479591836739
2020-12-22 16:00:29,112.2,0.0,9.0,17.1,18.0,0.0,0.0,9.0,8.1,8.1,0.9000000000000004,0.0,8.1,0.3999999999999999,13.635714285714284,786.5760204081637
2020-12-22 16:00:30,111.0,0.0,9.0,18.0,18.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.0,0.0,13.714285714285714,767.2040816326535
2020-12-22 16:00:31,115.2,0.0,9.0,18.0,17.5,0.0,0.0,8.1,9.0,8.1,0.0,0.9,9.0,0.0,13.914285714285713,838.8326530612248
2020-12-22 16:00:32,119.4,0.0,9.0,18.0,17.0,0.0,0.0,7.2,9.0,7.2,0.0,1.8,9.0,0.0,14.114285714285714,910.4612244897961
2020-12-22 16:00:33,123.6,0.0,9.0,18.0,16.5,0.0,0.0,6.3,9.0,6.3,0.0,2.7,9.0,0.0,14.314285714285713,982.0897959183675
2020-12-22 16:00:34,127.8,0.0,9.0,18.0,16.0,0.0,0.0,5.4,9.0,5.4,0.0,3.6,9.0,0.0,14.514285714285714,1053.7183673469387
2020-12-22 16:00:35,132.0,0.0,9.0,18.0,15.5,0.0,0.0,4.5,9.0,4.5,0.0,4.5,9.0,0.0,14.714285714285714,1125.3469387755101
2020-12-22 16:00:36,136.2,0.0,9.0,18.0,15.0,0.0,0.0,3.5999999999999996,9.0,3.5999999999999996,0.0,5.4,9.0,0.0,14.914285714285715,1196.9755102040815
2020-12-22 16:00:37,140.4,0.0,9.0,18.0,14.5,0.0,0.0,2.7,9.0,2.7,0.0,6.3,9.0,0.0,15.114285714285714,1268.6040816326529
2020-12-22 16:00:38,144.6,0.0,9.0,18.0,14.0,0.0,0.0,1.7999999999999998,9.0,1.7999999999999998,0.0,7.2,9.0,0.0,15.314285714285713,1340.232653061224
2020-12-22 16:00:39,148.8,0.0,9.0,18.0,13.5,0.0,0.0,0.9000000000000004,9.0,0.9000000000000004,0.0,8.1,9.0,0.0,15.514285714285714,1411.8612244897954
2020-12-22 16:00:40,153.0,0.0,9.0,18.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,15.714285714285714,1483.4897959183668
2020-12-22 16:00:41,149.7,0.0,9.4,17.1,12.6,0.9,0.0,0.0,8.1,4.5,0.0,9.0,9.0,0.0,15.735714285714286,1431.1903061224484
2020-12-22 16:00:42,146.4,0.0,9.8,16.2,12.2,1.8,0.0,0.0,7.2,9.0,0.0,9.0,9.0,0.0,15.757142857142856,1378.89081632653
2020-12-22 16:00:43,143.1,0.0,10.2,15.3,11.8,2.7,0.0,0.0,6.3,13.5,0.0,9.0,9.0,0.0,15.778571428571428,1326.5913265306117
2020-12-22 16:00:44,139.8,0.0,10.6,14.4,11.4,3.6,0.0,0.0,5.4,18.0,0.0,9.0,9.0,0.0,15.799999999999999,1274.2918367346933
2020-12-22 16:00:45,136.5,0.0,11.0,13.5,11.0,4.5,0.0,0.0,4.5,22.5,0.0,9.0,9.0,0.0,15.821428571428571,1221.992346938775
2020-12-22 16:00:46,133.2,0.0,11.4,12.6,10.6,5.4,0.0,0.0,3.5999999999999996,27.0,0.0,9.0,9.0,0.0,15.842857142857143,1169.6928571428566
2020-12-22 16:00:47,129.9,0.0,11.8,11.7,10.2,6.3,0.0,0.0,2.7,31.5,0.0,9.0,9.0,0.0,15.864285714285714,1117.3933673469382
2020-12-22 16:00:48,126.6,0.0,12.2,10.8,9.8,7.2,0.0,0.0,1.7999999999999998,36.0,0.0,9.0,9.0,0.0,15.885714285714286,1065.09387755102
2020-12-22 16:00:49,123.3,0.0,12.6,9.9,9.4,8.1,0.0,0.0,0.9000000000000004,40.5,0.0,9.0,9.0,0.0,15.907142857142857,1012.7943877551015
2020-12-22 16:00:50,120.0,0.0,13.0,9.0,9.0,9.0,0.0,0.0,0.0,45.0,0.0,9.0,9.0,0.0,15.928571428571429,960.4948979591832
2020-12-22 16:00:51,123.0,0.0,11.7,8.1,8.1,9.0,0.0,0.9,0.0,45.0,0.0,8.1,8.1,0.0,15.857142857142858,1017.6336734693872
2020-12-22 16:00:52,126.0,0.0,10.4,7.2,7.2,9.0,0.0,1.8,0.0,45.0,0.0,7.2,7.2,0.0,15.785714285714286,1074.7724489795912
2020-12-22 16:00:53,129.0,0.0,9.1,6.3,6.3,9.0,0.0,2.7,0.0,45.0,0.0,6.3,6.3,0.0,15.714285714285714,1131.9112244897951
2020-12-22 16:00:54,132.0,0.0,7.8,5.4,5.4,9.0,0.0,3.6,0.0,45.0,0.0,5.4,5.4,0.0,15.642857142857142,1189.0499999999993
2020-12-22 16:00:55,135.0,0.0,6.5,4.5,4.5,9.0,0.0,4.5,0.0,45.0,0.0,4.5,4.5,0.0,15.571428571428571,1246.1887755102034
2020-12-22 16:00:56,138.0,0.0,5.199999999999999,3.5999999999999996,3.5999999999999996,9.0,0.0,5.4,0.0,45.0,0.0,3.5999999999999996,3.5999999999999996,0.0,15.5,1303.3275510204073
2020-12-22 16:00:57,141.0,0.0,3.9000000000000004,2.7,2.7,9.0,0.0,6.3,0.0,45.0,0.0,2.7,2.7,0.0,15.428571428571429,1360.4663265306112
2020-12-22 16:00:58,144.0,0.0,2.5999999999999996,1.7999999999999998,1.7999999999999998,9.0,0.0,7.2,0.0,45.0,0.0,1.7999999999999998,1.7999999999999998,0.0,15.357142857142856,1417.6051020408154
2020-12-22 16:00:59,147.0,0.0,1.299999999999999,0.9000000000000004,0.9000000000000004,9.0,0.0,8.1,0.0,45.0,0.0,0.9000000000000004,0.9000000000000004,0.0,15.285714285714285,1474.7438775510195
2020-12-22 16:01:00,150.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,15.214285714285714,1531.8826530612234
2020-12-22 16:01:01,150.0,0.0,0.9,0.0,0.0,8.5,0.0,9.0,0.0,43.8,1.8,0.0,0.0,0.0,15.285714285714285,1525.4010204081624
2020-12-22 16:01:02,150.0,0.0,1.8,0.0,0.0,8.0,0.0,9.0,0.0,42.6,3.6,0.0,0.0,0.0,15.357142857142856,1518.9193877551013
2020-12-22 16:01:03,150.0,0.0,2.7,0.0,0.0,7.5,0.0,9.0,0.0,41.4,5.4,0.0,0.0,0.0,15.428571428571429,1512.4377551020405
2020-12-22 16:01:04,150.0,0.0,3.6,0.0,0.0,7.0,0.0,9.0,0.0,40.2,7.2,0.0,0.0,0.0,15.5,1505.9561224489794
2020-12-22 16:01:05,150.0,0.0,4.5,0.0,0.0,6.5,0.0,9.0,0.0,39.0,9.0,0.0,0.0,0.0,15.571428571428571,1499.4744897959183
2020-12-22 16:01:06,150.0,0.0,5.4,0.0,0.0,6.0,0.0,9.0,0.0,37.8,10.8,0.0,0.0,0.0,15.642857142857142,1492.9928571428572
2020-12-22 16:01:07,150.0,0.0,6.3,0.0,0.0,5.5,0.0,9.0,0.0,36.6,12.6,0.0,0.0,0.0,15.714285714285714,1486.5112244897962
2020-12-22 16:01:08,150.0,0.0,7.2,0.0,0.0,5.0,0.0,9.0,0.0,35.4,14.4,0.0,0.0,0.0,15.785714285714286,1480.0295918367353
2020-12-22 16:01:09,150.0,0.0,8.1,0.0,0.0,4.5,0.0,9.0,0.0,34.2,16.2,0.0,0.0,0.0,15.857142857142858,1473.5479591836743
2020-12-22 16:01:10,150.0,0.0,9.0,0.0,0.0,4.0,0.0,9.0,0.0,33.0,18.0,0.0,0.0,0.0,15.928571428571429,1467.0663265306132
2020-12-22 16:01:11,147.4,0.0,9.0,0.9,0.0,3.6,0.0,10.2,0.0,33.0,18.0,0.9,0.0,0.4,15.957142857142857,1418.9908163265316
2020-12-22 16:01:12,144.8,0.0,9.0,1.8,0.0,3.2,0.0,11.4,0.0,33.0,18.0,1.8,0.0,0.8,15.985714285714286,1370.9153061224497
2020-12-22 16:01:13,142.2,0.0,9.0,2.7,0.0,2.8,0.0,12.6,0.0,33.0,18.0,2.7,0.0,1.2000000000000002,16.014285714285716,1322.839795918368
2020-12-22 16:01:14,139.6,0.0,9.0,3.6,0.0,2.4,0.0,13.8,0.0,33.0,18.0,3.6,0.0,1.6,16.042857142857144,1274.7642857142862
2020-12-22 16:01:15,137.0,0.0,9.0,4.5,0.0,2.0,0.0,15.0,0.0,33.0,18.0,4.5,0.0,2.0,16.071428571428573,1226.6887755102046
2020-12-22 16:01:16,134.4,0.0,9.0,5.4,0.0,1.5999999999999996,0.0,16.2,0.0,33.0,18.0,5.4,0.0,2.4000000000000004,16.1,1178.6132653061227
2020-12-22 16:01:17,131.8,0.0,9.0,6.3,0.0,1.1999999999999997,0.0,17.4,0.0,33.0,18.0,6.3,0.0,2.8000000000000003,16.12857142857143,1130.537755102041
2020-12-22 16:01:18,129.2,0.0,9.0,7.2,0.0,0.7999999999999998,0.0,18.6,0.0,33.0,18.0,7.2,0.0,3.2,16.15714285714286,1082.4622448979594
2020-12-22 16:01:19,126.6,0.0,9.0,8.1,0.0,0.3999999999999999,0.0,19.799999999999997,0.0,33.0,18.0,8.1,0.0,3.6,16.185714285714287,1034.3867346938775
2020-12-22 16:01:20,124.0,0.0,9.0,9.0,0.0,0.0,0.0,21.0,0.0,33.0,18.0,9.0,0.0,4.0,16.214285714285715,986.3112244897958
2020-12-22 16:01:21,117.6,0.0,8.1,9.0,0.0,0.0,0.0,21.0,0.0,29.7,18.0,9.0,0.0,4.5,15.492857142857144,912.4943877551019
2020-12-22 16:01:22,111.2,0.0,7.2,9.0,0.0,0.0,0.0,21.0,0.0,26.4,18.0,9.0,0.0,5.0,14.771428571428572,838.677551020408
2020-12-22 16:01:23,104.8,0.0,6.3,9.0,0.0,0.0,0.0,21.0,0.0,23.1,18.0,9.0,0.0,5.5,14.05,764.8607142857143
2020-12-22 16:01:24,98.4,0.0,5.4,9.0,0.0,0.0,0.0,21.0,0.0,19.8,18.0,9.0,0.0,6.0,13.32857142857143,691.0438775510204
2020-12-22 16:01:25,92.0,0.0,4.5,9.0,0.0,0.0,0.0,21.0,0.0,16.5,18.0,9.0,0.0,6.5,12.607142857142858,617.2270408163265
2020-12-22 16:01:26,85.6,0.0,3.5999999999999996,9.0,0.0,0.0,0.0,21.0,0.0,13.200000000000003,18.0,9.0,0.0,7.0,11.885714285714286,543.4102040816326
2020-12-22 16:01:27,79.19999999999999,0.0,2.7,9.0,0.0,0.0,0.0,21.0,0.0,9.900000000000002,18.0,9.0,0.0,7.5,11.164285714285715,469.59336734693875
2020-12-22 16:01:28,72.8,0.0,1.7999999999999998,9.0,0.0,0.0,0.0,21.0,0.0,6.600000000000001,18.0,9.0,0.0,8.0,10.442857142857143,395.77653061224487
2020-12-22 16:01:29,66.4,0.0,0.9000000000000004,9.0,0.0,0.0,0.0,21.0,0.0,3.3000000000000007,18.0,9.0,0.0,8.5,9.721428571428572,321.959693877551
2020-12-22 16:01:30,60.0,0.0,0.0,9.0,0.0,0.0,0.0,21.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,248.14285714285714
2020-12-22 16:01:31,69.0,0.0,0.0,9.0,0.0,0.0,0.0,18.9,0.0,0.9,18.0,8.1,0.0,9.0,9.492857142857144,368.6923469387756
2020-12-22 16:01:32,78.0,0.0,0.0,9.0,0.0,0.0,0.0,16.8,0.0,1.8,18.0,7.2,0.0,9.0,9.985714285714286,489.24183673469406
2020-12-22 16:01:33,87.0,0.0,0.0,9.0,0.0,0.0,0.0,14.7,0.0,2.7,18.0,6.3,0.0,9.0,10.478571428571428,609.7913265306124
2020-12-22 16:01:34,96.0,0.0,0.0,9.0,0.0,0.0,0.0,12.6,0.0,3.6,18.0,5.4,0.0,9.0,10.971428571428572,730.3408163265309
2020-12-22 16:01:35,105.0,0.0,0.0,9.0,0.0,0.0,0.0,10.5,0.0,4.5,18.0,4.5,0.0,9.0,11.464285714285715,850.8903061224494
2020-12-22 16:01:36,114.0,0.0,0.0,9.0,0.0,0.0,0.0,8.399999999999999,0.0,5.4,18.0,3.5999999999999996,0.0,9.0,11.957142857142857,971.4397959183677
2020-12-22 16:01:37,123.0,0.0,0.0,9.0,0.0,0.0,0.0,6.299999999999999,0.0,6.3,18.0,2.7,0.0,9.0,12.45,1091.9892857142863
2020-12-22 16:01:38,132.0,0.0,0.0,9.0,0.0,0.0,0.0,4.199999999999999,0.0,7.2,18.0,1.7999999999999998,0.0,9.0,12.942857142857143,1212.5387755102047
2020-12-22 16:01:39,141.0,0.0,0.0,9.0,0.0,0.0,0.0,2.099999999999998,0.0,8.1,18.0,0.9000000000000004,0.0,9.0,13.435714285714287,1333.088265306123
2020-12-22 16:01:40,150.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,9.0,13.928571428571429,1453.6377551020416
2020-12-22 16:01:41,147.0,1.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,0.9,9.0,13.814285714285715,1399.66224489796
2020-12-22 16:01:42,144.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,1.8,9.0,13.700000000000001,1345.6867346938784
2020-12-22 16:01:43,141.0,3.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,2.7,9.0,13.585714285714285,1291.7112244897967
2020-12-22 16:01:44,138.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,3.6,9.0,13.471428571428572,1237.735714285715
2020-12-22 16:01:45,135.0,5.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,4.5,9.0,13.357142857142858,1183.7602040816332
2020-12-22 16:01:46,132.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,5.4,9.0,13.242857142857144,1129.7846938775517
2020-12-22 16:01:47,129.0,7.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,6.3,9.0,13.12857142857143,1075.80918367347
2020-12-22 16:01:48,126.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,7.2,9.0,13.014285714285714,1021.8336734693884
2020-12-22 16:01:49,123.0,9.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,8.1,9.0,12.9,967.8581632653068
2020-12-22 16:01:50,120.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,9.0,9.0,12.785714285714286,913.882653061225
2020-12-22 16:01:51,134.7,11.1,2.7,3.6,0.9,0.0,0.0,0.0,0.0,9.0,17.1,0.0,8.1,8.5,13.97857142857143,1280.8290816326535
2020-12-22 16:01:52,149.4,12.2,5.4,3.2,1.8,0.0,0.0,0.0,0.0,9.0,16.2,0.0,7.2,8.0,15.171428571428573,1647.775510204082
2020-12-22 16:01:53,164.1,13.3,8.100000000000001,2.8,2.7,0.0,0.0,0.0,0.0,9.0,15.3,0.0,6.3,7.5,16.364285714285714,2014.7219387755104
2020-12-22 16:01:54,178.8,14.4,10.8,2.4,3.6,0.0,0.0,0.0,0.0,9.0,14.4,0.0,5.4,7.0,17.557142857142857,2381.668367346939
2020-12-22 16:01:55,193.5,15.5,13.5,2.0,4.5,0.0,0.0,0.0,0.0,9.0,13.5,0.0,4.5,6.5,18.75,2748.6147959183672
2020-12-22 16:01:56,208.2,16.6,16.200000000000003,1.5999999999999996,5.4,0.0,0.0,0.0,0.0,9.0,12.6,0.0,3.5999999999999996,6.0,19.942857142857143,3115.5612244897957
2020-12-22 16:01:57,222.89999999999998,17.700000000000003,18.900000000000002,1.1999999999999997,6.3,0.0,0.0,0.0,0.0,9.0,11.7,0.0,2.7,5.5,21.135714285714286,3482.507653061224
2020-12-22 16:01:58,237.6,18.8,21.6,0.7999999999999998,7.2,0.0,0.0,0.0,0.0,9.0,10.8,0.0,1.7999999999999998,5.0,22.32857142857143,3849.4540816326526
2020-12-22 16:01:59,252.29999999999998,19.9,24.3,0.3999999999999999,8.1,0.0,0.0,0.0,0.0,9.0,9.9,0.0,0.9000000000000004,4.5,23.521428571428572,4216.400510204081
2020-12-22 16:02:00,267.0,21.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,24.714285714285715,4583.346938775509
2020-12-22 16:02:01,267.0,21.0,25.2,0.0,9.9,0.9,0.0,0.0,0.9,8.1,9.0,0.0,0.0,3.6,24.685714285714287,4582.322448979591
2020-12-22 16:02:02,267.0,21.0,23.4,0.0,10.8,1.8,0.0,0.0,1.8,7.2,9.0,0.0,0.0,3.2,24.65714285714286,4581.297959183673
2020-12-22 16:02:03,267.0,21.0,21.6,0.0,11.7,2.7,0.0,0.0,2.7,6.3,9.0,0.0,0.0,2.8,24.62857142857143,4580.273469387754
2020-12-22 16:02:04,267.0,21.0,19.8,0.0,12.6,3.6,0.0,0.0,3.6,5.4,9.0,0.0,0.0,2.4,24.6,4579.248979591835
2020-12-22 16:02:05,267.0,21.0,18.0,0.0,13.5,4.5,0.0,0.0,4.5,4.5,9.0,0.0,0.0,2.0,24.57142857142857,4578.224489795917
2020-12-22 16:02:06,267.0,21.0,16.2,0.0,14.4,5.4,0.0,0.0,5.4,3.5999999999999996,9.0,0.0,0.0,1.5999999999999996,24.54285714285714,4577.199999999999
